Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-08T00:00:00.000Z,Was looking for a tablet that was highly portable & could run my DIRECTTV app & stream videos. (Other electronics I have are much older versions). Salesman recommended this model to me based on personal experience. I am still learning all its functions but so far it seems easy to use & is doing what it promised to do.,First Amazon FIRE,CarolDD
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,This replaced my old original kindle fire. What a great upgrade.,Great upgrade,cggirl
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-11T00:00:00.000Z,Excellent. Just as good as iPad with a fraction of the price.,Great for anyone.,Deanna58
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-03T00:00:00.000Z,I bought this fire for my 7 year old and she loves it.,Great gift for my kids,Trish
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-18T00:00:00.000Z,I am very pleased with my purchase the tablet is a great project is there a product is very versatile,Good product,James
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-04T00:00:00.000Z,"We own an ipad,samsug tablets and we have both love are fire8's wave better.",Great tablet,tech7
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-24T00:00:00.000Z,"We got this for a young girl who is 9. She loves it and there a lot of Apps that she likes. There are parental controls which is a plus, recommend for almost any age group.",Easy to use,Jmarie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Not as fancy as the ipad, but a fraction of the cost works well with android system and all apps like on our android phones, cant beat the price",Very good product so far,rchat
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-20T00:00:00.000Z,"I purchased this on Black Friday because I could pass on the price. The tablet works great for basic internet needs and great for shopping on Amazon. If I were to purchase another Android Tablet, I will look for something with a little more power since this tablet slows when multi-tasking.",Great black friday price for this tablet,Jerichodaman
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-15T00:00:00.000Z,So far so good. This is replacing a broken kindle fire.,Great replacement,Siv121
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"We bought this to replace a Kindle Fire pad and they have come a long way in this build, I would recommend this or if you like a bigger one then get then10"" version.",Amazon Fire HD 8 pad,Gonzolean
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-26T00:00:00.000Z,It is awesome play pokemon and clash use silk its awesome great present,Great tablet,Ozzym
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,Bought this tablet on sale. I can look up all the things I 'm interested in.,Great for what I need it for,Abbey
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.,Awesome tablet,HondaVtec
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-27T00:00:00.000Z,Great product. Device performed as described. Great reviews.,Great Device,Taylormade
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,Love the access to films. Easy to read and work with. A Little like an Android. I am used to IPhone apps but this works great once you understand it.,Easy to use especially if you are a prime member.,chk940
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-13T00:00:00.000Z,Great size. Works with all apps. No issues yet. Would buy more.,Excellent tablet!,tctapes
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,very easy to use I live my fire the best purchase I have made in months,great tablet,Mzmaria
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,A great alternative to the more expensive tablets. Battery lasts for quite a while.,Great tablet,orrville
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,Nice easy-to-use tablet. We just got it and so far so good,kid friendly,jleininger
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-07T00:00:00.000Z,Amazon - Fire HD8 - 8 - Tablet - 16GB - Wi-Fi - Black I purchased this for my sister. I really appreciate the Geek Squad for setting this product up for her and for teaching me how to use it. Now I can pass that I learned onto my sister.,Perfect for a beginner.,keemakitty
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-29T00:00:00.000Z,"For me this tablet is an extremely good value! iPads are beautiful things, and they seem to just work really well all the time. But they are expensive! Same thing with Android tablets. You can get a cheap Android tablet, but then you're left with a cheap tablet...poor quality displays, questionable hardware, limited support. I think Amazon hit the spot with their line of Fire Tablets - this HD8 in particular. It's good quality, has a great display, it's quick and snappy, has great battery life. Also being an Android based operating system, there is flexibility like accessing storage, side loading third party apps, even installing Google Play (for those who begrudge the lack of that feature, it can be done). Much more flexibility than you get with an Apple product, at a much lower price than the industry standard Samsung etc. Coming from using Apple products for so long, this thing is really convincing me that there are really viable options other than Apple, and especially for the price, its a great introduction to a different platform. Not only that, it's genuinely a good product!",Awesome Tablet,KyloDen
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,Just the right size for reading books and playing some games.,Perfect size,rick
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,We purchased this as a gift. Researching and word of mouth led us to purchase this one. Very user friendly.,Bought as a gift,JustJen
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"It is a good tablet, but is a little slow downloading apps",Good tablet for kids,Memphis030307
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-15T00:00:00.000Z,Much harder to work than an android. None of the wallpaper apps I downloaded from the kindle store work on the device. many of the other apps look cheap on the display. other wise it is prettier and more responsive than the cheaper $49 tablet. They make it look like an android tablet but it is not. no google play. Everything is just harder to work than on a regular android BUT for a tablet under $100 it exceeds expectations. It is more responsive than other models of fire,frustrating compared to an android,kcladyz
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,Good tablet. Wife loves it and would recommend....,Great tablet for readers,Epoks
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,This product is easy to use. Screen size is great. Would recommend to anyone.,great tablet for any age,sally
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-15T00:00:00.000Z,I use this while underway and it's a perfect size to travel with,Perfect,9305
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-12T00:00:00.000Z,Great for games and reading. Price was great. Great battery life. Well worth the money.,Great for games and reading,Charles
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,So very happy with the new kindle ! I highly recommend this product !,So very happy with the new kindle !,Tommy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,Purchased this tablet for my two year old son. It is easy for him to use and has been surprisingly durable. Would recommend the replacement plan if purchasing for a child.,Great tablet for a small child,Paul
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,"Affordable and kid friendly. My kids watch videos and play games on these a lot. Lots of apps, games and books to choose from!",Affordable Tablet,Jenn
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-27T00:00:00.000Z,This tablet has been the best one for the price we have purchased 3 other tabs for our kids and they have all broke and ran super slow they love them would definitely recommend this to anyone who wants to save a buck but want quality,Great tablet for my kids,Dewy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,"very satisfied with tablet, very fast and efficient",Gets the job done,BlackOrpheus68
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,The screen size is good and the HD pictures are clear. I also like the camera photos. They are better than my cell phone camera. The size of the pictures are great. I would recommend this Fire HD for the ease of use.,I like the screen size and the camera.,Caroljoy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,My kids like it very much! The price is low. The tablet is light weighted.,Great toy for kids,Bigapple
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-28T00:00:00.000Z,"I was contemplating to buy either the insignia 10.1 or the Fire Hd8, I'm so glad I chose the latter. It is so fast and sufficient for my needs. I also downloaded Google play on the tablet even making this a better purchase. For $59, you can't go wrong with this purchase.",Excellent Price Point.,Broadwayman
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,We already own kindles so we know they are great ! My son is going to live this!,Solid,Meme
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-12T00:00:00.000Z,"I have only used this a few times so far, but I like it. The lightweight and pretty easy to navigate. Perfect screen size too. I ended up purchasing a second one for my fianc?©.",Like the product,ST19
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-17T00:00:00.000Z,I love Amazon Fire HD8... It is so easy to use and perfect for reading books on or cruising Social Media. I love that it has Alexa included on it.,Love it,Curlygirl
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-02T00:00:00.000Z,great tablet well worth the price which was a deal on black friday,great tablet,jawz
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,Great product for the kids gaming apps parental controls to make sure you can monitor kids and prevent unwanted app purchases,Works great,JENK201
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-24T00:00:00.000Z,"I think I downloaded 6 new apps. I wait to surf the web. This thing is so slow to respond. My old refurbished iPad is better. I really only bought it to stream Hulu and Netflix. I'm not excited about lighting up the home screen to find advertisements every day, but I guess you get what you pay for. I wanted inexpensive, I got it! Don't buy this if you are used to using quick responding electronics.",Too slow for browsing,Firesout
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-18T00:00:00.000Z,does everything our other tablets do and more. Like the sharing across platforms.,great tablet,KenJ
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,Gift for my grandpa so he can do internet searches from his chair and play games. He loved it. It's simple to use and inexpensive,Present for grandpa,Blahblahsomeone
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-27T00:00:00.000Z,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",Great Tablet,Awesomelena
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-02T00:00:00.000Z,Great gift easy to use and she loves being able to take it anywhere,My mama's BDay gift,Smurf
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,Really love my Fire HD. Very easy to browse the internet. Is an excellent EBook Reader. Amazon apps are great!,Great Tablet,Sparky
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,I bought two of these Amazon Fire HD tablets in December as Christmas gifts. Both recipients are happy with these as gifts. I plan to purchase one in the near future for myself.,Happy with this purchase,Bluedog101
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,"I bought the first edition kindle fire years ago. My kids loved it so much that I bought this product to replace the old one. They love this one even more. Larger screen and more memory, you can't go wrong!",Excellent tablet for my kids.,Nick
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,I bought this for my son. He been reading books and searching stuff on line and watching youtube on it. He said it didn't hurt his eyes like the iPad.,Best tablet for reading.,PN123
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-02T00:00:00.000Z,"I enjoy readi,g and Facebook using this item. I also purchased my husband one.",Very pleased with the Kindle,Sandan
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,"I bought this as a present for a friend, and he uses it all the time. The HD screen is crystal clear, and this tablet competes well with the bigger names.","Bought for a friend, he loves it.",Nick
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-17T00:00:00.000Z,Bought for our son so he wouldn't have to carry books back from his deployment,Gift for a Marine,Tammy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,The Amazon-Fire is an inexpensive WiFi device we use for answering messages and is quickly shifted from person to person as well as moved from room to room.,Good Tool,photodude
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-25T00:00:00.000Z,This is a great tablet for the price! I bought it to replace my iPad mini. Great for ereading and general browsing.,Great for price,Atwilliam
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,This is my second kindle. Love size of screen and it is super light. Great camera.,Love my kindle,Juneplum67
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,My teenager loves to read and we purchased it for her. Great purchase!,Reading lover,lorena
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,"Christmas gift so it's to early to tell, arrived on time",Bought for a gift,Bubba
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-26T00:00:00.000Z,Has meet all my needs plus some. Recommend you buy a good stylus pen at the same time.,Does all that I need.,kev723
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-19T00:00:00.000Z,I really love my kindle its easy to handle to. I have 3.,Great kindle,Misslabyrinth48
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-07T00:00:00.000Z,Awesome.and repeat 50 times. That should do it. Blah.,Great device for viewing video and books,Gadget
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,Be sure to join Amazon Prime and have access to lots of free reading downloads,EASY TO USE,Plt1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-17T00:00:00.000Z,Bought it for my wife she loves it and I would but one for my self too,wife,keith
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-04T00:00:00.000Z,Up and coming new technology helps everyone to enjoy life more greatly,Awesome tablet,DARREN1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-28T00:00:00.000Z,still learning new things about my tablet. very easy to use.. perfect size.,easy to use and enjoy exploring what it would do,smarttv
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,I am still learning all the different things I can do with the Kindle Fire. So far I like it.,Kindle Fire,STL5
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,"Just decent tablet... working fast, but it needs more language support and apps as well...",Decent....,Eric
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-13T00:00:00.000Z,"Inexpensive tablet for him to use and learn on, step up from the NABI. He was thrilled with it, learn how to Skype on it already...",Beginner tablet for our 9 year old son.,DaveZ
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"I have an LG tablet but picked up this one for my Dad and after messing with it for a while it's very nice,. I think I like it more the my LG g pad!",Great tablet,alabamatik
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-04T00:00:00.000Z,I don't know why it takes long to come on and it goes off on me my kids have no problem,Good for a child,Gunni
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Purchased this for my wife during Christmas and got a great deal on it. Compared to the older version that she has this model is faster, brighter, and more convenient with Alexa. I would recommend this product looking for a tablet with lots of features packed in it.",Better than ever,Trblmkr
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,This tablet is great for kids and adults who have little to no knowledge of computers. It handles easily and has plenty of storage,Works very well especially for non tech people,Kid7735
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,"this a great tablet, my grandaughter uses the kindle settings for her little girl who is in pre school",great tablet,sherry3
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-19T00:00:00.000Z,I purchased the 8 inch device. Also purchased black cover.I played for it and asked if I could get it set up and was told it would be 40 more dollars. I did not have 40 more dollars so I left the store with my kindle and had someone else set it up for free. I was disappointed I had to get someone else to set up my kindle.,Great device,monkey
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-27T00:00:00.000Z,Works very well. Cheaper than an iPad and works great for apps and video.,Awesome product,Steve
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-14T00:00:00.000Z,"This is a great tablet for the price. Would give it 5 stars if it had included some sort of instruction manual. Otherwise, definitely recommend.",Great tablet for the price. Love it!,MEFlady
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-31T00:00:00.000Z,"Worse graphics, won't keep a wireless connection,overall not satisfied",Not like the older model,Mike
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-17T00:00:00.000Z,Easy to use and great selection of books movies and games.,Love the kindle,CherylS
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,It was a good gift for the price and had many features and options,Good for the price,yagga
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,This was a gift for mom. She enjoys that it's easy to use and has good picture and sound quality. The price was also great,Great every day tablet,Jaes
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,"fast, easy to use, very sensitive, google play store captable, I will buy again",Great table,Alex
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-15T00:00:00.000Z,I believe that this will be very useful during my husbands recovery from foot surgery.,Great tablet for a beginner,Fredbear
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,I purchased 2 of these FIre HD tablets as gifts. They pack a lot of punch for the price. I helped set them up so I was able to get an idea of how they are going to work. The screen was very nice and clear. Speed of tablet was good. It is easy to use. If you are already in the Amazon family through prime it is a no-brainer.I don't believe you can get a better tablet at this price point.,Very nice tablett,patn
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-15T00:00:00.000Z,"I am really enjoying this device, I wanted something to use for entertainment purposes when camping. Something small yet powerful and this works perfect. 5 stars if your a prime member like me that way you can take advantage of the many thing prime has to offer yet still have available almost every other digital services out there. Would and have recommended this product.",Great alternative to expensive tablets,Maze209
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-05T00:00:00.000Z,asesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,awesome,Beech
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,"I got this tablet for my mother and cousins. It's been very speedy to my surprise, not as fast as a high end tablet but no lag and a very nice 720p display with good build quality. Would definitely recommend if your looking for an affordable tablet",Nice and Fast budget tablet,Tito
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-06T00:00:00.000Z,"I like this tablet, its thin, light and easy to use. It's great for kids and adults as well.",Good lightweight Tablet,MRsinc3r3
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-26T00:00:00.000Z,Bought it for my 89 year old mom. She has enjoyed reading on it. Easy to use,great product for reader,texas
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,I will try again for the 3rd time with my new Amazon Fire. It seems to have nice upgrades.,3rd time is the charm,HotTNMomma
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,I love this Kindle!! I am biased I think however I have had 3 previous ones I prefer Kindles to any other tablet,Awesome,Noneya
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-10T00:00:00.000Z,Prior to using the device I decided to recharge it to 100% and was shocked to find out that it takes 6 hours. Unless you have a lot of time don't buy this device.,Poor charging,BigO
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,Amazing product from Amazon within budget and get the best outcome of it,Amazing product,Arun
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-19T00:00:00.000Z,"I like that it is a good reader and that you can also put some apps on it -- I use it to check email, one note, etc. but primarily as a reader.",Best deal on a reader tablet,Tgiberson
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-10T00:00:00.000Z,I have ordered a couple of these for my family members and say that they work great and do everything that they are supposed too. Highly recommend.,Excellent,John
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,I use it to stream movies while on the tread mill at the gym,Great to stream movies,Mine
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"The Amazon Fire HD8 tablet is a high quality, inexpensive piece of technology that works great for anyone looking to purchase one that won't break the bank.",Great mini tablet,dm32563
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,This is a good tablet for basic use. I ened up returning it and going with an iPad which met my needs more. This tablet would be good for someone with limited computer knowledge/use.,Great basic tablet,Jill
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-23T00:00:00.000Z,I love this kindle works great for me I will be ordering another one today for my wife.,Great Item,COCO
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"nice size, very clear but randomly shuts off. cant remove unwanted apps from the home screen. if you watch video..it buffers alot and laggs.",great size,dpeter
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-06T00:00:00.000Z,"Bought this for my daughter. She loves it. Wifi connection is great. She mostly uses YouTube and google. Love the easy way to control parental accounts from my account. Very useful. I did buy a cover to put on it, because it's so thin, I was afraid it would break.",Great Device,amontg
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,"i just adore my fire 8...the features, size of screen, easy log in and graphics",Great Buy,Animal51
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-28T00:00:00.000Z,for the price this is a great works well the for the price display is hd love it,love it,njguy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-17T00:00:00.000Z,"I love my kindle, I can listen to music,read my emails, or pick a book to read. Everything loads up easily.",Easy to use,sebo1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,"This is my third Kindle, I still have the other two; however, this has a camera and much larger screen. I would take this product any day over a tablet.",Best Kindle owned,bworth37
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,"I loved this tablet. I did! BUT I did not love that I was being sold ads every time I powered up! I loathe even more that I would have had to pay $15 to discontinue that feature. Amazon if you want $105 dollars for the Kindle Fire, charge it! but don't under price the device, and then flash ads at the the consumer at every opportunity. It is unbecoming of you! I returned this item pronto!","This tablet was nice, but...",Shopper05
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-23T00:00:00.000Z,"This replaced a Kindle 7 HDX with 32GB of ram. The older tablet had a charging port that wasn't functioning anymore. Had the Geek Squad warranty so they issued a full credit for the old tablet and my son chose the HD8 as his new tablet. Other than the screen resolution being lower and less memory, great tablet. My son didn't care about the resolution and the new Kindles let you pop in an SD card for more storage. Popped in a 64GB SD card and he's a happy camper now.. ;)",Great tablet,Lindle
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-18T00:00:00.000Z,Great tablet. Easy to use. Will recommend it to others.,Great tablet.,James
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,I purchased this tablet mostly for entertainment. I enjoy playing games and this tablet is great for that purpose. Also plan on using it for reading electronic books.,"Great Tablet, I use mostly for gaming",DMS13
